Poland, Life tables (period 5x1), Females     Last modified: 08-Jul-2011, MPv5 (May07)

  Year          Age         mx       qx    ax      lx      dx      Lx       Tx     ex
  1973        30-34     0.00087  0.00435  2.58   96422     419  481096  4518925  46.87
  1973        35-39     0.00125  0.00625  2.70   96003     600  478633  4037829  42.06
  1973        40-44     0.00201  0.01000  2.72   95403     954  474842  3559197  37.31
  1973        45-49     0.00315  0.01563  2.67   94449    1476  468809  3084355  32.66
  1973        50-54     0.00491  0.02429  2.67   92973    2259  459601  2615546  28.13
  1973        55-59     0.00748  0.03676  2.65   90714    3335  445724  2155945  23.77
  1973        60-64     0.01221  0.05937  2.67   87379    5188  424830  1710220  19.57
  1973        65-69     0.02029  0.09691  2.68   82192    7965  392489  1285390  15.64
  1973        70-74     0.03720  0.17117  2.67   74227   12706  341567   892901  12.03
  1973        75-79     0.06754  0.29062  2.60   61521   17880  264711   551334   8.96
  1973        80-84     0.11009  0.43134  2.49   43642   18824  170983   286623   6.57
  1973        85-89     0.18202  0.60964  2.29   24817   15130   83119   115640   4.66
  1973        90-94     0.27362  0.75740  2.05    9688    7337   26816    32521   3.36
  1973        95-99     0.39917  0.88211  1.84    2350    2073    5194     5705   2.43
  1973       100-104    0.53607  0.94514  1.58     277     262     488      511   1.84
  1973       105-109    0.66895  0.97388  1.36      15      15      22       23   1.49
  1973       110+       0.76727  1.00000  1.30       0       0       1        1   1.30
  1974           0      0.02084  0.02046  0.11  100000    2046   98181  7469738  74.70
  1974         1-4      0.00071  0.00285  1.57   97954     279  391138  7371556  75.26
  1974         5-9      0.00029  0.00146  2.20   97675     143  487973  6980419  71.47
  1974        10-14     0.00023  0.00113  2.54   97532     110  487388  6492446  66.57
  1974        15-19     0.00041  0.00203  2.61   97422     197  486637  6005058  61.64
  1974        20-24     0.00047  0.00237  2.43   97224     230  485529  5518421  56.76
  1974        25-29     0.00059  0.00294  2.66   96994     286  484301  5032892  51.89
  1974        30-34     0.00082  0.00409  2.73   96708     395  482643  4548591  47.03
  1974        35-39     0.00125  0.00621  2.74   96313     598  480212  4065948  42.22
  1974        40-44     0.00204  0.01017  2.69   95715     974  476328  3585736  37.46
  1974        45-49     0.00314  0.01559  2.70   94741    1477  470302  3109408  32.82
  1974        50-54     0.00489  0.02416  2.69   93263    2253  461117  2639106  28.30
  1974        55-59     0.00732  0.03599  2.70   91010    3275  447511  2177989  23.93
  1974        60-64     0.01195  0.05810  2.65   87735    5097  426700  1730478  19.72
  1974        65-69     0.02022  0.09660  2.69   82637    7983  394740  1303778  15.78
  1974        70-74     0.03624  0.16709  2.67   74655   12474  344228   909038  12.18
  1974        75-79     0.06563  0.28327  2.59   62180   17614  268388   564810   9.08
  1974        80-84     0.10827  0.42519  2.48   44566   18949  175022   296422   6.65
  1974        85-89     0.17840  0.60283  2.31   25617   15443   86563   121400   4.74
  1974        90-94     0.26894  0.75777  2.12   10174    7710   28667    34836   3.42
  1974        95-99     0.38599  0.87276  1.86    2465    2151    5573     6169   2.50
  1974       100-104    0.51894  0.93939  1.60     314     295     568      597   1.90
  1974       105-109    0.65032  0.97090  1.39      19      18      28       29   1.53
  1974       110+       0.74926  1.00000  1.33       1       1       1        1   1.33
  1975           0      0.02192  0.02150  0.11  100000    2150   98096  7433814  74.34
  1975         1-4      0.00082  0.00329  1.52   97850     322  390601  7335718  74.97
  1975         5-9      0.00033  0.00164  2.24   97528     160  487201  6945117  71.21
  1975        10-14     0.00026  0.00129  2.67   97368     126  486549  6457916  66.32
  1975        15-19     0.00042  0.00208  2.62   97242     203  485729  5971367  61.41
  1975        20-24     0.00052  0.00257  2.63   97040     250  484608  5485638  56.53
  1975        25-29     0.00061  0.00304  2.61   96790     294  483251  5001029  51.67
  1975        30-34     0.00086  0.00427  2.58   96496     412  481486  4517779  46.82
  1975        35-39     0.00125  0.00624  2.66   96084     600  479019  4036293  42.01
  1975        40-44     0.00193  0.00963  2.69   95485     919  475295  3557274  37.25
  1975        45-49     0.00319  0.01586  2.73   94565    1499  469429  3081979  32.59
  1975        50-54     0.00493  0.02437  2.67   93066    2268  460037  2612550  28.07
  1975        55-59     0.00758  0.03720  2.58   90798    3378  445832  2152512  23.71
  1975        60-64     0.01210  0.05882  2.65   87420    5142  425022  1706680  19.52
  1975        65-69     0.02035  0.09713  2.67   82278    7992  392806  1281658  15.58
  1975        70-74     0.03661  0.16861  2.66   74287   12526  342173   888851  11.97
  1975        75-79     0.06764  0.29098  2.60   61761   17971  265668   546678   8.85
  1975        80-84     0.11495  0.44498  2.46   43790   19486  169515   281010   6.42
  1975        85-89     0.18601  0.62016  2.31   24304   15072   81028   111495   4.59
  1975        90-94     0.28025  0.77063  2.08    9232    7114   25385    30466   3.30
  1975        95-99     0.40435  0.88528  1.83    2117    1875    4636     5081   2.40
  1975       100-104    0.53971  0.94613  1.57     243     230     426      445   1.83
  1975       105-109    0.67062  0.97406  1.36      13      13      19       19   1.49
  1975       110+       0.76748  1.00000  1.30       0       0       0        0   1.30
  1976           0      0.02104  0.02065  0.11  100000    2065   98166  7456032  74.56
  1976         1-4      0.00064  0.00257  1.49   97935     252  391107  7357866  75.13
  1976         5-9      0.00036  0.00180  2.42   97683     176  487961  6966759  71.32
  1976        10-14     0.00024  0.00119  2.58   97507     116  487253  6478797  66.44
  1976        15-19     0.00041  0.00205  2.62   97391     199  486479  5991544  61.52
  1976        20-24     0.00048  0.00238  2.56   97191     231  485393  5505066  56.64
  1976        25-29     0.00058  0.00289  2.56   96960     281  484117  5019673  51.77
  1976        30-34     0.00084  0.00421  2.66   96680     407  482446  4535555  46.91
  1976        35-39     0.00127  0.00631  2.69   96273     607  479959  4053110  42.10
  1976        40-44     0.00202  0.01004  2.66   95665     961  476081  3573150  37.35
  1976        45-49     0.00316  0.01567  2.74   94704    1484  470175  3097069  32.70
  1976        50-54     0.00491  0.02427  2.60   93220    2262  460683  2626894  28.18
  1976        55-59     0.00786  0.03862  2.84   90958    3513  447213  2166211  23.82
  1976        60-64     0.01194  0.05804  2.59   87445    5075  424980  1718998  19.66
  1976        65-69     0.02041  0.09745  2.69   82370    8027  393291  1294018  15.71
  1976        70-74     0.03616  0.16666  2.66   74343   12390  342665   900727  12.12
  1976        75-79     0.06564  0.28396  2.63   61953   17592  268003   558061   9.01
  1976        80-84     0.11108  0.43454  2.50   44361   19277  173533   290059   6.54
  1976        85-89     0.18388  0.61430  2.30   25084   15409   83798   116526   4.65
  1976        90-94     0.27203  0.75974  2.09    9675    7350   27020    32728   3.38
  1976        95-99     0.39430  0.87859  1.85    2325    2042    5180     5707   2.46
  1976       100-104    0.52841  0.94256  1.59     282     266     503      528   1.87
  1976       105-109    0.65965  0.97240  1.37      16      16      24       24   1.51
  1976       110+       0.75769  1.00000  1.32       0       0       1        1   1.32
  1977           0      0.02123  0.02084  0.11  100000    2084   98150  7461444  74.61
  1977         1-4      0.00072  0.00286  1.61   97916     280  390994  7363294  75.20
  1977         5-9      0.00032  0.00162  2.30   97636     158  487751  6972299  71.41
  1977        10-14     0.00025  0.00126  2.60   97478     123  487093  6484548  66.52
  1977        15-19     0.00040  0.00199  2.74   97355     194  486335  5997455  61.60
  1977        20-24     0.00050  0.00248  2.58   97161     241  485219  5511120  56.72
  1977        25-29     0.00063  0.00316  2.61   96920     306  483866  5025901  51.86
  1977        30-34     0.00088  0.00440  2.60   96614     425  482045  4542035  47.01
  1977        35-39     0.00123  0.00614  2.68   96188     590  479570  4059990  42.21
  1977        40-44     0.00198  0.00988  2.66   95598     944  475784  3580420  37.45
  1977        45-49     0.00322  0.01597  2.70   94654    1512  469796  3104636  32.80
  1977        50-54     0.00504  0.02492  2.67   93142    2321  460304  2634841  28.29
  1977        55-59     0.00768  0.03773  2.65   90821    3426  446039  2174536  23.94
  1977        60-64     0.01205  0.05860  2.65   87395    5121  424942  1728497  19.78
  1977        65-69     0.02018  0.09638  2.68   82274    7930  392965  1303554  15.84
  1977        70-74     0.03568  0.16459  2.65   74344   12237  342992   910589  12.25
  1977        75-79     0.06397  0.27756  2.62   62107   17238  269478   567597   9.14
  1977        80-84     0.10967  0.43011  2.49   44869   19299  175964   298119   6.64
  1977        85-89     0.17550  0.59785  2.33   25571   15287   87108   122155   4.78
  1977        90-94     0.26997  0.75875  2.11   10283    7802   28901    35047   3.41
  1977        95-99     0.39037  0.87599  1.85    2481    2173    5567     6146   2.48
  1977       100-104    0.52505  0.94153  1.59     308     290     552      579   1.88
  1977       105-109    0.65730  0.97206  1.38      18      17      27       27   1.52
  1977       110+       0.75625  1.00000  1.32       1       1       1        1   1.32
  1978           0      0.01948  0.01915  0.11  100000    1915   98291  7465297  74.65
  1978         1-4      0.00069  0.00275  1.54   98085     270  391677  7367006  75.11
  1978         5-9      0.00033  0.00165  2.38   97815     162  488652  6975328  71.31
  1978        10-14     0.00027  0.00133  2.48   97654     130  487941  6486676  66.43
  1978        15-19     0.00040  0.00202  2.70   97524     197  487164  5998736  61.51
  1978        20-24     0.00050  0.00251  2.56   97326     244  486037  5511571  56.63
  1978        25-29     0.00064  0.00318  2.62   97082     309  484676  5025534  51.77
  1978        30-34     0.00089  0.00447  2.73   96773     432  482884  4540858  46.92
  1978        35-39     0.00127  0.00631  2.78   96341     608  480355  4057974  42.12
  1978        40-44     0.00199  0.00991  2.68   95733     948  476466  3577619  37.37
  1978        45-49     0.00320  0.01589  2.70   94785    1506  470466  3101153  32.72
  1978        50-54     0.00511  0.02527  2.68   93279    2357  460920  2630687  28.20
  1978        55-59     0.00773  0.03795  2.67   90921    3451  446556  2169767  23.86
  1978        60-64     0.01196  0.05819  2.66   87470    5089  425450  1723211  19.70
  1978        65-69     0.02010  0.09611  2.72   82381    7917  393861  1297761  15.75
  1978        70-74     0.03600  0.16588  2.63   74464   12352  343095   903900  12.14
  1978        75-79     0.06473  0.28090  2.65   62111   17447  269537   560805   9.03
  1978        80-84     0.11423  0.44373  2.49   44664   19819  173496   291267   6.52
  1978        85-89     0.17477  0.59636  2.34   24845   14817   84777   117771   4.74
  1978        90-94     0.28331  0.77772  2.10   10029    7799   27530    32994   3.29
  1978        95-99     0.39503  0.87903  1.84    2229    1959    4960     5464   2.45
  1978       100-104    0.52872  0.94263  1.59     270     254     481      504   1.87
  1978       105-109    0.65951  0.97236  1.37      15      15      23       23   1.51
  1978       110+       0.75727  1.00000  1.32       0       0       1        1   1.32
  1979           0      0.01846  0.01816  0.10  100000    1816   98374  7498153  74.98
  1979         1-4      0.00064  0.00254  1.55   98184     249  392125  7399779  75.37
  1979         5-9      0.00030  0.00149  2.41   97935     146  489294  7007654  71.55
  1979        10-14     0.00025  0.00123  2.61   97788     120  488654  6518360  66.66
  1979        15-19     0.00041  0.00207  2.65   97668     202  487864  6029706  61.74
  1979        20-24     0.00050  0.00247  2.57   97466     241  486743  5541842  56.86
  1979        25-29     0.00061  0.00302  2.58   97225     294  485414  5055099  51.99
  1979        30-34     0.00085  0.00427  2.75   96931     413  483725  4569685  47.14
  1979        35-39     0.00124  0.00621  2.58   96518     599  481140  4085960  42.33
  1979        40-44     0.00193  0.00962  2.72   95919     923  477493  3604820  37.58
  1979        45-49     0.00320  0.01587  2.63   94996    1507  471415  3127328  32.92
  1979        50-54     0.00496  0.02454  2.67   93489    2294  462094  2655913  28.41
  1979        55-59     0.00782  0.03840  2.62   91195    3502  447642  2193818  24.06
  1979        60-64     0.01204  0.05855  2.63   87693    5134  426292  1746177  19.91
  1979        65-69     0.01965  0.09403  2.72   82558    7763  395063  1319884  15.99
  1979        70-74     0.03473  0.16063  2.66   74795   12015  345901   924821  12.36
  1979        75-79     0.06231  0.27090  2.59   62781   17007  272933   578920   9.22
  1979        80-84     0.10914  0.42787  2.48   45773   19585  179454   305987   6.68
  1979        85-89     0.18077  0.60587  2.28   26188   15867   87772   126534   4.83
  1979        90-94     0.24021  0.70749  2.10   10322    7302   30400    38761   3.76
  1979        95-99     0.34596  0.83918  1.93    3019    2534    7323     8361   2.77
  1979       100-104    0.45947  0.91405  1.71     486     444     966     1038   2.14
  1979       105-109    0.57780  0.95549  1.50      42      40      69       72   1.72
  1979       110+       0.67193  1.00000  1.49       2       2       3        3   1.49
  1980           0      0.01839  0.01809  0.10  100000    1809   98380  7450425  74.50
  1980         1-4      0.00069  0.00276  1.63   98191     271  392121  7352045  74.88
  1980         5-9      0.00032  0.00159  2.36   97920     155  489189  6959924  71.08
  1980        10-14     0.00023  0.00115  2.49   97764     112  488541  6470736  66.19
  1980        15-19     0.00036  0.00181  2.63   97652     177  487843  5982194  61.26
  1980        20-24     0.00048  0.00238  2.57   97476     232  486815  5494351  56.37
  1980        25-29     0.00058  0.00288  2.63   97244     280  485556  5007536  51.49
  1980        30-34     0.00087  0.00434  2.70   96964     421  483850  4521981  46.64
  1980        35-39     0.00134  0.00666  2.65   96543     643  481206  4038131  41.83
  1980        40-44     0.00209  0.01041  2.69   95900     998  477197  3556925  37.09
  1980        45-49     0.00334  0.01659  2.69   94902    1574  470877  3079728  32.45
  1980        50-54     0.00520  0.02568  2.66   93328    2397  461023  2608851  27.95
  1980        55-59     0.00800  0.03928  2.66   90931    3572  446305  2147828  23.62
  1980        60-64     0.01266  0.06142  2.60   87359    5366  423934  1701524  19.48
  1980        65-69     0.02076  0.09901  2.66   81993    8118  390975  1277590  15.58
  1980        70-74     0.03653  0.16824  2.65   73874   12429  340217   886615  12.00
  1980        75-79     0.06521  0.28238  2.63   61445   17351  266061   546399   8.89
  1980        80-84     0.11687  0.45088  2.47   44094   19881  170113   280337   6.36
  1980        85-89     0.18804  0.62367  2.30   24213   15101   80309   110224   4.55
  1980        90-94     0.28335  0.77441  2.07    9112    7057   24904    29915   3.28
  1980        95-99     0.39765  0.88048  1.84    2056    1810    4551     5011   2.44
  1980       100-104    0.52868  0.94243  1.59     246     232     438      459   1.87
  1980       105-109    0.65690  0.97186  1.38      14      14      21       21   1.52
  1980       110+       0.75311  1.00000  1.33       0       0       1        1   1.33
  1981           0      0.01758  0.01730  0.10  100000    1730   98447  7528575  75.29
  1981         1-4      0.00063  0.00251  1.56   98270     246  392476  7430129  75.61
  1981         5-9      0.00030  0.00150  2.44   98023     147  489739  7037652  71.80
  1981        10-14     0.00022  0.00111  2.49   97876     108  489109  6547913  66.90
  1981        15-19     0.00037  0.00183  2.72   97768     179  488433  6058804  61.97
  1981        20-24     0.00046  0.00230  2.54   97589     224  487395  5570372  57.08
  1981        25-29     0.00059  0.00296  2.62   97365     289  486137  5082977  52.21
  1981        30-34     0.00081  0.00406  2.67   97076     394  484463  4596839  47.35
  1981        35-39     0.00130  0.00646  2.72   96682     625  481984  4112376  42.53
  1981        40-44     0.00200  0.00994  2.64   96057     954  478031  3630392  37.79
  1981        45-49     0.00311  0.01546  2.71   95103    1470  472152  3152361  33.15
  1981        50-54     0.00499  0.02467  2.66   93633    2310  462758  2680209  28.62
  1981        55-59     0.00769  0.03780  2.69   91324    3452  448639  2217451  24.28
  1981        60-64     0.01230  0.05976  2.66   87872    5251  427075  1768812  20.13
  1981        65-69     0.01931  0.09237  2.66   82621    7632  395240  1341737  16.24
  1981        70-74     0.03405  0.15778  2.67   74989   11832  347434   946497  12.62
  1981        75-79     0.05873  0.25766  2.62   63157   16273  277089   599063   9.49
  1981        80-84     0.10426  0.41348  2.50   46884   19386  185933   321975   6.87
  1981        85-89     0.16920  0.58201  2.32   27498   16004   94588   136042   4.95
  1981        90-94     0.25264  0.73364  2.14   11494    8433   33378    41453   3.61
  1981        95-99     0.36436  0.85606  1.90    3062    2621    7193     8076   2.64
  1981       100-104    0.49179  0.92914  1.65     441     409     833      883   2.00
  1981       105-109    0.62112  0.96558  1.43      31      30      49       50   1.60
  1981       110+       0.72092  1.00000  1.39       1       1       1        1   1.39
  1982           0      0.01806  0.01778  0.10  100000    1778   98407  7525814  75.26
  1982         1-4      0.00061  0.00244  1.48   98222     240  392286  7427408  75.62
  1982         5-9      0.00029  0.00146  2.47   97983     143  489552  7035121  71.80
  1982        10-14     0.00025  0.00125  2.59   97840     123  488902  6545569  66.90
  1982        15-19     0.00040  0.00199  2.68   97717     194  488135  6056667  61.98
  1982        20-24     0.00046  0.00231  2.66   97523     225  487088  5568532  57.10
  1982        25-29     0.00058  0.00288  2.56   97298     280  485806  5081445  52.23
  1982        30-34     0.00083  0.00414  2.61   97017     402  484127  4595639  47.37
  1982        35-39     0.00122  0.00608  2.63   96616     587  481686  4111512  42.56
  1982        40-44     0.00191  0.00952  2.70   96028     914  478041  3629826  37.80
  1982        45-49     0.00313  0.01555  2.64   95114    1479  472085  3151785  33.14
  1982        50-54     0.00501  0.02474  2.67   93635    2317  462780  2679700  28.62
  1982        55-59     0.00782  0.03838  2.67   91318    3505  448440  2216921  24.28
  1982        60-64     0.01233  0.05990  2.62   87813    5260  426544  1768480  20.14
  1982        65-69     0.01940  0.09284  2.68   82553    7665  395010  1341937  16.26
  1982        70-74     0.03351  0.15536  2.66   74888   11635  347251   946926  12.64
  1982        75-79     0.05942  0.25989  2.59   63254   16439  276676   599675   9.48
  1982        80-84     0.10327  0.41056  2.51   46814   19220  186120   322999   6.90
  1982        85-89     0.16934  0.58398  2.34   27594   16115   95160   136879   4.96
  1982        90-94     0.24915  0.72611  2.13   11480    8336   33455    41719   3.63
  1982        95-99     0.36575  0.85732  1.90    3144    2696    7370     8264   2.63
  1982       100-104    0.49469  0.93039  1.65     449     417     844      893   1.99
  1982       105-109    0.62522  0.96641  1.43      31      30      48       50   1.59
  1982       110+       0.72558  1.00000  1.38       1       1       1        1   1.38
  1983           0      0.01699  0.01673  0.10  100000    1673   98495  7516996  75.17
  1983         1-4      0.00057  0.00229  1.46   98327     225  392733  7418502  75.45
  1983         5-9      0.00027  0.00136  2.38   98101     134  490155  7025769  71.62
  1983        10-14     0.00025  0.00124  2.51   97967     121  489536  6535614  66.71
  1983        15-19     0.00039  0.00197  2.56   97846     193  488763  6046078  61.79
  1983        20-24     0.00047  0.00235  2.53   97654     229  487703  5557315  56.91
  1983        25-29     0.00056  0.00280  2.63   97425     273  486476  5069612  52.04
  1983        30-34     0.00083  0.00412  2.64   97151     401  484811  4583136  47.18
  1983        35-39     0.00124  0.00620  2.69   96751     600  482370  4098325  42.36
  1983        40-44     0.00196  0.00977  2.71   96151     939  478605  3615955  37.61
  1983        45-49     0.00313  0.01552  2.70   95212    1478  472651  3137350  32.95
  1983        50-54     0.00505  0.02496  2.63   93733    2339  463132  2664699  28.43
  1983        55-59     0.00779  0.03824  2.67   91394    3495  448825  2201567  24.09
  1983        60-64     0.01251  0.06075  2.64   87900    5340  426921  1752741  19.94
  1983        65-69     0.01957  0.09357  2.67   82560    7725  394798  1325820  16.06
  1983        70-74     0.03443  0.15935  2.67   74834   11925  346355   931022  12.44
  1983        75-79     0.06064  0.26463  2.60   62909   16648  274547   584667   9.29
  1983        80-84     0.10687  0.42193  2.51   46262   19519  182649   310120   6.70
  1983        85-89     0.17687  0.60024  2.32   26742   16052   90755   127471   4.77
  1983        90-94     0.26721  0.75243  2.10   10690    8044   30103    36715   3.43
  1983        95-99     0.38670  0.87345  1.86    2647    2312    5978     6613   2.50
  1983       100-104    0.52138  0.94033  1.60     335     315     604      635   1.89
  1983       105-109    0.65413  0.97157  1.38      20      19      30       30   1.52
  1983       110+       0.75369  1.00000  1.33       1       1       1        1   1.33
  1984           0      0.01682  0.01657  0.10  100000    1657   98509  7494230  74.94
  1984         1-4      0.00059  0.00235  1.46   98343     231  392787  7395721  75.20
  1984         5-9      0.00024  0.00121  2.48   98112     118  490263  7002935  71.38
  1984        10-14     0.00023  0.00114  2.43   97994     112  489683  6512672  66.46
  1984        15-19     0.00036  0.00181  2.64   97882     177  488993  6022989  61.53
  1984        20-24     0.00041  0.00206  2.68   97705     201  488059  5533995  56.64
  1984        25-29     0.00058  0.00289  2.68   97504     282  486867  5045937  51.75
  1984        30-34     0.00087  0.00434  2.66   97222     422  485125  4559070  46.89
  1984        35-39     0.00133  0.00663  2.64   96801     642  482491  4073944  42.09
  1984        40-44     0.00199  0.00991  2.61   96159     953  478514  3591453  37.35
  1984        45-49     0.00325  0.01615  2.68   95206    1538  472458  3112939  32.70
  1984        50-54     0.00501  0.02475  2.67   93668    2318  462937  2640481  28.19
  1984        55-59     0.00790  0.03879  2.68   91350    3544  448514  2177543  23.84
  1984        60-64     0.01281  0.06221  2.69   87806    5462  426400  1729029  19.69
  1984        65-69     0.02039  0.09731  2.66   82344    8013  393000  1302630  15.82
  1984        70-74     0.03491  0.16143  2.67   74331   11999  343682   909630  12.24
  1984        75-79     0.06272  0.27224  2.58   62332   16969  270559   565948   9.08
  1984        80-84     0.11131  0.43581  2.51   45363   19770  177602   295389   6.51
  1984        85-89     0.18522  0.61917  2.32   25593   15847   85553   117787   4.60
  1984        90-94     0.27895  0.76776  2.07    9746    7483   26826    32234   3.31
  1984        95-99     0.40608  0.88674  1.82    2263    2007    4943     5408   2.39
  1984       100-104    0.54489  0.94788  1.56     256     243     446      466   1.82
  1984       105-109    0.67834  0.97526  1.35      13      13      19       20   1.47
  1984       110+       0.77615  1.00000  1.29       0       0       0        0   1.29
  1985           0      0.01593  0.01571  0.10  100000    1571   98583  7476221  74.76
  1985         1-4      0.00057  0.00227  1.47   98429     223  393152  7377638  74.95
  1985         5-9      0.00024  0.00122  2.34   98206     120  490711  6984486  71.12
  1985        10-14     0.00021  0.00104  2.61   98086     102  490185  6493775  66.20
  1985        15-19     0.00033  0.00165  2.70   97984     161  489548  6003590  61.27
  1985        20-24     0.00041  0.00204  2.59   97822     199  488631  5514042  56.37
  1985        25-29     0.00056  0.00281  2.58   97623     274  487451  5025411  51.48
  1985        30-34     0.00075  0.00374  2.70   97349     364  485908  4537960  46.62
  1985        35-39     0.00135  0.00673  2.70   96985     652  483425  4052052  41.78
  1985        40-44     0.00216  0.01074  2.70   96332    1035  479278  3568628  37.04
  1985        45-49     0.00331  0.01642  2.65   95298    1565  472817  3089349  32.42
  1985        50-54     0.00517  0.02554  2.68   93733    2394  463112  2616533  27.91
  1985        55-59     0.00815  0.03999  2.67   91339    3653  448200  2153421  23.58
  1985        60-64     0.01308  0.06345  2.65   87686    5564  425377  1705220  19.45
  1985        65-69     0.02143  0.10198  2.63   82122    8375  390801  1279843  15.58
  1985        70-74     0.03590  0.16553  2.65   73748   12207  340054   889042  12.06
  1985        75-79     0.06445  0.27910  2.60   61541   17176  266510   548988   8.92
  1985        80-84     0.11365  0.44192  2.48   44364   19605  172510   282478   6.37
  1985        85-89     0.19332  0.63472  2.30   24759   15715   81290   109968   4.44
  1985        90-94     0.29325  0.78589  2.05    9044    7108   24237    28679   3.17
  1985        95-99     0.42453  0.89821  1.79    1936    1739    4097     4441   2.29
  1985       100-104    0.56758  0.95431  1.52     197     188     331      344   1.75
  1985       105-109    0.70164  0.97837  1.31       9       9      13       13   1.42
  1985       110+       0.79747  1.00000  1.25       0       0       0        0   1.25
  1986           0      0.01500  0.01480  0.09  100000    1480   98661  7508276  75.08
  1986         1-4      0.00055  0.00220  1.49   98520     217  393535  7409616  75.21
  1986         5-9      0.00022  0.00112  2.33   98303     110  491222  7016080  71.37
  1986        10-14     0.00019  0.00097  2.64   98193      95  490741  6524858  66.45
  1986        15-19     0.00033  0.00165  2.75   98098     162  490126  6034118  61.51
  1986        20-24     0.00040  0.00198  2.54   97936     193  489204  5543992  56.61
  1986        25-29     0.00053  0.00264  2.59   97743     258  488091  5054788  51.72
  1986        30-34     0.00075  0.00376  2.65   97485     366  486563  4566697  46.85
  1986        35-39     0.00132  0.00658  2.72   97118     639  484132  4080134  42.01
  1986        40-44     0.00207  0.01031  2.63   96480     994  480043  3596001  37.27
  1986        45-49     0.00324  0.01608  2.66   95485    1536  473833  3115959  32.63
  1986        50-54     0.00514  0.02539  2.67   93950    2385  464193  2642126  28.12
  1986        55-59     0.00803  0.03942  2.65   91564    3610  449355  2177933  23.79
  1986        60-64     0.01295  0.06283  2.65   87955    5527  426813  1728578  19.65
  1986        65-69     0.02099  0.10002  2.65   82428    8244  392743  1301765  15.79
  1986        70-74     0.03517  0.16240  2.65   74184   12048  342589   909022  12.25
  1986        75-79     0.06216  0.27068  2.61   62136   16819  270560   566433   9.12
  1986        80-84     0.11070  0.43403  2.51   45317   19669  177676   295873   6.53
  1986        85-89     0.18376  0.61616  2.33   25648   15803   86000   118197   4.61
  1986        90-94     0.28277  0.77103  2.05    9845    7591   26844    32197   3.27
  1986        95-99     0.40882  0.88862  1.82    2254    2003    4900     5352   2.37
  1986       100-104    0.54926  0.94924  1.55     251     238     434      452   1.80
  1986       105-109    0.68361  0.97602  1.34      13      12      18       19   1.46
  1986       110+       0.78148  1.00000  1.28       0       0       0        0   1.28
  1987           0      0.01493  0.01473  0.09  100000    1473   98666  7514853  75.15
  1987         1-4      0.00050  0.00199  1.44   98527     196  393604  7416187  75.27
  1987         5-9      0.00021  0.00103  2.38   98330     101  491386  7022583  71.42
  1987        10-14     0.00018  0.00090  2.73   98229      88  490945  6531197  66.49
  1987        15-19     0.00031  0.00157  2.66   98141     154  490345  6040252  61.55
  1987        20-24     0.00038  0.00191  2.52   97987     187  489471  5549907  56.64
  1987        25-29     0.00053  0.00264  2.69   97800     259  488403  5060436  51.74
  1987        30-34     0.00080  0.00401  2.62   97541     391  486777  4572033  46.87
  1987        35-39     0.00130  0.00647  2.70   97151     628  484309  4085257  42.05
  1987        40-44     0.00214  0.01064  2.69   96522    1027  480241  3600947  37.31
  1987        45-49     0.00333  0.01654  2.64   95495    1580  473751  3120706  32.68
  1987        50-54     0.00512  0.02530  2.65   93915    2376  463983  2646955  28.18
  1987        55-59     0.00807  0.03960  2.69   91539    3625  449330  2182972  23.85
  1987        60-64     0.01273  0.06181  2.68   87914    5434  426942  1733642  19.72
  1987        65-69     0.02147  0.10218  2.65   82480    8428  392591  1306699  15.84
  1987        70-74     0.03448  0.15941  2.63   74053   11805  342336   914108  12.34
  1987        75-79     0.06157  0.26820  2.60   62248   16695  271132   571773   9.19
  1987        80-84     0.10856  0.42692  2.50   45553   19448  179136   300641   6.60
  1987        85-89     0.18142  0.61055  2.32   26105   15939   87857   121504   4.65
  1987        90-94     0.27875  0.76622  2.06   10167    7790   27946    33648   3.31
  1987        95-99     0.40423  0.88571  1.83    2377    2105    5208     5702   2.40
  1987       100-104    0.54436  0.94782  1.56     272     257     473      494   1.82
  1987       105-109    0.67913  0.97541  1.35      14      14      20       21   1.47
  1987       110+       0.77772  1.00000  1.29       0       0       0        0   1.29
  1988           0      0.01436  0.01418  0.09  100000    1418   98714  7554884  75.55
  1988         1-4      0.00050  0.00201  1.40   98582     198  393814  7456170  75.63
  1988         5-9      0.00021  0.00106  2.23   98384     105  491633  7062355  71.78
  1988        10-14     0.00017  0.00087  2.65   98280      86  491198  6570723  66.86
  1988        15-19     0.00032  0.00162  2.69   98194     159  490603  6079525  61.91
  1988        20-24     0.00036  0.00182  2.57   98035     178  489743  5588923  57.01
  1988        25-29     0.00049  0.00244  2.62   97857     238  488716  5099180  52.11
  1988        30-34     0.00077  0.00385  2.67   97619     376  487216  4610463  47.23
  1988        35-39     0.00123  0.00616  2.75   97243     599  484866  4123247  42.40
  1988        40-44     0.00209  0.01040  2.69   96644    1005  480895  3638381  37.65
  1988        45-49     0.00311  0.01546  2.64   95639    1478  474702  3157486  33.01
  1988        50-54     0.00504  0.02491  2.64   94161    2345  465269  2682784  28.49
  1988        55-59     0.00788  0.03870  2.66   91815    3553  450758  2217515  24.15
  1988        60-64     0.01264  0.06138  2.66   88262    5418  428655  1766757  20.02
  1988        65-69     0.02068  0.09860  2.66   82844    8169  395102  1338103  16.15
  1988        70-74     0.03404  0.15766  2.66   74675   11773  345819   943001  12.63
